timestamp_s,programName,programStatus,partTimeInCycle,cuttingTime,operatingTime,totalCycleTimeNet,activeBlock,activeLineNumber,partsMadeForProgram,partsRequiredForProgram,totalParts,spindleName,spindleTemp,spindleOpMode,spindlePsModePos,spindleSpeedDemand,spindleActualSpeed,spindleTurnState,spindleAngularPositionDemand,spindleSpeedLimit,spindleSpeedOverride,spindleDriveLoad,spindleConstCutRate,coolantTemp,activeToolNumber,activeToolID,activeToolLength1,activeToolLength2,activeToolLength3,activeToolRadius,axisXName,axisXStatus,axisXPositionToGo,axisXPosition,axisXAcceleration,axisXAccelerationPC,axisXDrivePower,axisXFeedRate,axisYName,axisYStatus,axisYPositionToGo,axisYPosition,axisYAcceleration,axisYAccelerationPC,axisYDrivePower,axisYFeedRate,axisZName,axisZStatus,axisZPositionToGo,axisZPosition,axisZAcceleration,axisZAccelerationPC,axisZDrivePower,axisZFeedRate,axisCName,axisCStatus,axisCPositionToGo,axisCPosition,axisCAcceleration,axisCAccelerationPC,axisCDrivePower,axisCFeedRate,axisAName,axisAStatus,axisAPositionToGo,axisAPosition,axisAAcceleration,axisAAccelerationPC,axisADrivePower,axisAFeedRate
53.0,O1234_JOB1,3,37.0,21.8,37.9,37857.0,N100 G00 Z100.0,100,0,5,58,S1,29.3,0,0,2500,2500,0,0,8000,100,5,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
53.1,O1234_JOB1,3,37.1,21.8,38.0,37961.0,N100 G00 Z100.0,100,0,5,58,S1,29.3,0,0,2500,2500,0,0,8000,100,7,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,1,0.0
53.2,O1234_JOB1,3,37.2,21.8,38.1,38068.0,N100 G00 Z100.0,100,0,5,58,S1,29.3,0,0,2500,2500,0,0,8000,100,5,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,1,0.0
53.3,O1234_JOB1,3,37.3,21.8,38.2,38167.0,N100 G00 Z100.0,100,0,5,58,S1,29.3,0,0,2500,2500,0,0,8000,100,5,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,1,0.0
53.4,O1234_JOB1,3,37.4,21.8,38.3,38261.0,N100 G00 Z100.0,100,0,5,58,S1,29.3,0,0,2500,2500,0,0,8000,100,6,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
53.5,O1234_JOB1,3,37.4,21.8,38.4,38356.0,N110 M5,110,0,5,58,S1,29.3,0,0,0,2100,0,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
53.6,O1234_JOB1,3,37.4,21.8,38.5,38456.0,N110 M5,110,0,5,58,S1,29.3,0,0,0,1700,0,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,0,0.0
53.7,O1234_JOB1,3,37.4,21.8,38.6,38564.0,N110 M5,110,0,5,58,S1,29.3,0,0,0,1300,0,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,1,0.0
53.8,O1234_JOB1,3,37.4,21.8,38.7,38654.0,N110 M5,110,0,5,58,S1,29.3,0,0,0,900,0,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
53.9,O1234_JOB1,3,37.4,21.8,38.8,38760.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,500,0,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
54.0,O1234_JOB1,3,37.4,21.8,38.9,38858.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,100,0,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
54.1,O1234_JOB1,3,37.4,21.8,39.0,38958.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,2,0.0
54.2,O1234_JOB1,3,37.4,21.8,39.1,39055.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,1,0.0
54.3,O1234_JOB1,3,37.4,21.8,39.2,39145.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,2,0.0
54.4,O1234_JOB1,3,37.4,21.8,39.3,39242.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,0,0.0
54.5,O1234_JOB1,3,37.4,21.8,39.4,39336.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,2,0.0
54.6,O1234_JOB1,3,37.4,21.8,39.5,39434.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,2,0.0
54.7,O1234_JOB1,3,37.4,21.8,39.6,39541.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
54.8,O1234_JOB1,3,37.4,21.8,39.7,39644.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
54.9,O1234_JOB1,3,37.4,21.8,39.8,39750.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,1,0.0
55.0,O1234_JOB1,3,37.4,21.8,39.9,39841.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,1,0.0
55.1,O1234_JOB1,3,37.4,21.8,40.0,39934.0,N110 M5,110,0,5,58,S1,29.2,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
55.2,O1234_JOB1,3,37.4,21.8,40.1,40025.0,N110 M5,110,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
55.3,O1234_JOB1,3,37.4,21.8,40.2,40129.0,N110 M5,110,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
55.4,O1234_JOB1,3,37.4,21.8,40.3,40223.0,N110 M5,110,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
55.5,O1234_JOB1,3,37.4,21.8,40.4,40314.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,2,0.0
55.6,O1234_JOB1,3,37.4,21.8,40.5,40412.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,2,0.0
55.7,O1234_JOB1,3,37.4,21.8,40.6,40506.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,2,0.0
55.8,O1234_JOB1,3,37.4,21.8,40.7,40597.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,2,0.0
55.9,O1234_JOB1,3,37.4,21.8,40.8,40696.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,2,0.0
56.0,O1234_JOB1,3,37.4,21.8,40.9,40796.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
56.1,O1234_JOB1,3,37.4,21.8,41.0,40904.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,1,0.0
56.2,O1234_JOB1,3,37.4,21.8,41.1,41003.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,1,0.0
56.3,O1234_JOB1,3,37.4,21.8,41.2,41100.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
56.4,O1234_JOB1,3,37.4,21.8,41.3,41190.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,2,0.0
56.5,O1234_JOB1,3,37.4,21.8,41.4,41287.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,2,0.0
56.6,O1234_JOB1,3,37.4,21.8,41.5,41395.0,N120 M30,120,0,5,58,S1,29.1,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,2,0.0
56.7,O1234_JOB1,3,37.4,21.8,41.6,41500.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,2,0.0
56.8,O1234_JOB1,3,37.4,21.8,41.7,41606.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,0,0.0
56.9,O1234_JOB1,3,37.4,21.8,41.8,41713.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
57.0,O1234_JOB1,3,37.4,21.8,41.9,41805.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
57.1,O1234_JOB1,3,37.4,21.8,42.0,41904.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,2,0.0
57.2,O1234_JOB1,3,37.4,21.8,42.1,41996.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,2,0.0
57.3,O1234_JOB1,3,37.4,21.8,42.2,42104.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,1,0.0
57.4,O1234_JOB1,3,37.4,21.8,42.3,42207.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,1,0.0
57.5,O1234_JOB1,3,37.4,21.8,42.4,42314.0,N120 M30,120,0,5,58,S1,29.0,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,0,0.0
57.6,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,1,5,59,S1,29.0,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,2,0.0
57.7,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,2,5,60,S1,29.0,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,2,0.0
57.8,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,3,5,61,S1,29.0,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
57.9,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,4,5,62,S1,29.0,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,0,0.0
58.0,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,0,5,63,S1,29.0,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,1,0.0
58.1,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,1,5,64,S1,28.9,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
58.2,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,2,5,65,S1,28.9,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
58.3,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,3,5,66,S1,28.9,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,2,0.0
58.4,O1234_JOB1,2,37.4,21.8,42.4,42314.0,M30,120,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,1,0.0
58.5,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,1,0.0
58.6,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
58.7,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,3,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,0,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
58.8,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,0,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
58.9,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
59.0,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
59.1,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,2,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
59.2,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,1,0.0
59.3,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,0,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,1,0.0,A,3,0,0,0,0,0,0.0
59.4,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.9,0,0,0,0,2,0,8000,100,1,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,2,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,0,0.0
59.5,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.8,0,0,0,0,2,0,8000,100,0,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,1,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,0,0.0,A,3,0,0,0,0,0,0.0
59.6,O1234_JOB1,2,37.4,21.8,42.4,42314.0,,0,4,5,67,S1,28.8,0,0,0,0,2,0,8000,100,2,0,19,1,T01_DRILL_10MM,100.5,0.0,0.0,5.0,X,3,0,50,0,0,1,0.0,Y,3,0,75,0,0,2,0.0,Z,3,0,100,0,0,1,0.0,C,3,0,0,0,0,2,0.0,A,3,0,0,0,0,0,0.0
